name,storage,lock_status,condition,price,amz,original_feed_price,amazon_price,after_amazon,sellcell_fee,shipping_fee,condition_fee,total_walkaway,profit,profit_pct,new_price,new_profit,new_profit_pct,status
IPHONE 15 PLUS,512GB,unlocked,broken,$258.00 ,520.0,217.00,520.00,468.40,30.00,15.00,50.00,373.40,156.40,72.07%,220.00,153.40,69.73%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,128GB,att,flawless,$355.48 ,445.0,317.00,445.00,399.40,30.00,15.00,10.00,344.40,27.40,8.64%,299.00,45.40,15.18%,Repriced to hit 15% profit
IPHONE 15 PRO,128GB,att,good,$314.00 ,445.0,269.00,445.00,399.40,30.00,15.00,10.00,344.40,75.40,28.03%,270.00,74.40,27.56%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,128GB,att,fair,$207.00 ,445.0,183.00,445.00,399.40,30.00,15.00,30.00,324.40,141.40,77.27%,188.00,136.40,72.55%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,128GB,att,broken,$208.00 ,445.0,181.00,445.00,399.40,30.00,15.00,50.00,304.40,123.40,68.18%,184.00,120.40,65.43%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,128GB,verizon,flawless,$355.48 ,445.0,317.00,445.00,399.40,30.00,15.00,10.00,344.40,27.40,8.64%,299.00,45.40,15.18%,Repriced to hit 15% profit
IPHONE 15 PRO,128GB,verizon,good,$355.48 ,445.0,269.00,445.00,399.40,30.00,15.00,10.00,344.40,75.40,28.03%,270.00,74.40,27.56%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,128GB,verizon,fair,$338.09 ,445.0,178.00,445.00,399.40,30.00,15.00,30.00,324.40,146.40,82.25%,183.00,141.40,77.27%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,128GB,verizon,broken,$320.00 ,445.0,161.00,445.00,399.40,30.00,15.00,50.00,304.40,143.40,89.07%,166.00,138.40,83.37%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,128GB,tmobile,flawless,$355.48 ,445.0,317.00,445.00,399.40,30.00,15.00,10.00,344.40,27.40,8.64%,299.00,45.40,15.18%,Repriced to hit 15% profit
IPHONE 15 PRO,128GB,tmobile,good,$332.00 ,445.0,269.00,445.00,399.40,30.00,15.00,10.00,344.40,75.40,28.03%,270.00,74.40,27.56%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,128GB,tmobile,fair,$222.00 ,445.0,173.00,445.00,399.40,30.00,15.00,30.00,324.40,151.40,87.51%,178.00,146.40,82.25%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,128GB,tmobile,broken,$158.00 ,445.0,157.00,445.00,399.40,30.00,15.00,50.00,304.40,147.40,93.89%,162.00,142.40,87.90%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,128GB,unlocked,flawless,$355.48 ,470.0,413.00,470.00,422.40,30.00,15.00,10.00,367.40,-45.60,-11.04%,319.00,48.40,15.17%,Repriced to hit 15% profit
IPHONE 15 PRO,128GB,unlocked,good,$355.48 ,470.0,348.00,470.00,422.40,30.00,15.00,10.00,367.40,19.40,5.57%,319.00,48.40,15.17%,Repriced to hit 15% profit
IPHONE 15 PRO,128GB,unlocked,fair,$332.00 ,470.0,283.00,470.00,422.40,30.00,15.00,30.00,347.40,64.40,22.76%,284.00,63.40,22.32%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,128GB,unlocked,broken,$255.00 ,470.0,198.00,470.00,422.40,30.00,15.00,50.00,327.40,129.40,65.35%,201.00,126.40,62.89%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,256GB,att,flawless,$409.00 ,490.0,357.00,490.00,440.80,30.00,15.00,10.00,385.80,28.80,8.07%,335.00,50.80,15.16%,Repriced to hit 15% profit
IPHONE 15 PRO,256GB,att,good,$354.00 ,490.0,288.00,490.00,440.80,30.00,15.00,10.00,385.80,97.80,33.96%,289.00,96.80,33.49%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,256GB,att,fair,$236.00 ,490.0,189.00,490.00,440.80,30.00,15.00,30.00,365.80,176.80,93.54%,194.00,171.80,88.56%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,256GB,att,broken,$247.00 ,490.0,168.00,490.00,440.80,30.00,15.00,50.00,345.80,177.80,105.83%,173.00,172.80,99.88%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,256GB,verizon,flawless,$428.00 ,490.0,343.00,490.00,440.80,30.00,15.00,10.00,385.80,42.80,12.48%,335.00,50.80,15.16%,Repriced to hit 15% profit
IPHONE 15 PRO,256GB,verizon,good,$379.00 ,490.0,291.00,490.00,440.80,30.00,15.00,10.00,385.80,94.80,32.58%,292.00,93.80,32.12%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,256GB,verizon,fair,$270.00 ,490.0,192.00,490.00,440.80,30.00,15.00,30.00,365.80,173.80,90.52%,197.00,168.80,85.69%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,256GB,verizon,broken,$261.00 ,490.0,171.00,490.00,440.80,30.00,15.00,50.00,345.80,174.80,102.22%,176.00,169.80,96.48%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,256GB,tmobile,flawless,$417.00 ,490.0,366.00,490.00,440.80,30.00,15.00,10.00,385.80,19.80,5.41%,335.00,50.80,15.16%,Repriced to hit 15% profit
IPHONE 15 PRO,256GB,tmobile,good,$372.00 ,490.0,305.00,490.00,440.80,30.00,15.00,10.00,385.80,80.80,26.49%,306.00,79.80,26.08%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,256GB,tmobile,fair,$262.00 ,490.0,221.00,490.00,440.80,30.00,15.00,30.00,365.80,144.80,65.52%,224.00,141.80,63.30%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,256GB,tmobile,broken,$183.00 ,490.0,162.00,490.00,440.80,30.00,15.00,50.00,345.80,183.80,113.46%,167.00,178.80,107.07%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,256GB,unlocked,flawless,$433.08 ,515.0,459.00,515.00,463.80,30.00,15.00,10.00,408.80,-50.20,-10.94%,355.00,53.80,15.15%,Repriced to hit 15% profit
IPHONE 15 PRO,256GB,unlocked,good,$433.08 ,515.0,390.00,515.00,463.80,30.00,15.00,10.00,408.80,18.80,4.82%,355.00,53.80,15.15%,Repriced to hit 15% profit
IPHONE 15 PRO,256GB,unlocked,fair,$372.00 ,515.0,331.00,515.00,463.80,30.00,15.00,30.00,388.80,57.80,17.46%,332.00,56.80,17.11%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,256GB,unlocked,broken,$295.00 ,515.0,242.00,515.00,463.80,30.00,15.00,50.00,368.80,126.80,52.40%,245.00,123.80,50.53%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,512GB,att,flawless,$443.48 ,525.0,399.00,525.00,473.00,30.00,15.00,10.00,418.00,19.00,4.76%,363.00,55.00,15.15%,Repriced to hit 15% profit
IPHONE 15 PRO,512GB,att,good,$403.00 ,525.0,333.00,525.00,473.00,30.00,15.00,10.00,418.00,85.00,25.53%,334.00,84.00,25.15%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,512GB,att,fair,$276.00 ,525.0,211.00,525.00,473.00,30.00,15.00,30.00,398.00,187.00,88.63%,216.00,182.00,84.26%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,512GB,att,broken,$287.00 ,525.0,183.00,525.00,473.00,30.00,15.00,50.00,378.00,195.00,106.56%,188.00,190.00,101.06%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,512GB,verizon,flawless,$440.00 ,525.0,385.00,525.00,473.00,30.00,15.00,10.00,418.00,33.00,8.57%,363.00,55.00,15.15%,Repriced to hit 15% profit
IPHONE 15 PRO,512GB,verizon,good,$387.00 ,525.0,327.00,525.00,473.00,30.00,15.00,10.00,418.00,91.00,27.83%,328.00,90.00,27.44%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,512GB,verizon,fair,$301.00 ,525.0,211.00,525.00,473.00,30.00,15.00,30.00,398.00,187.00,88.63%,216.00,182.00,84.26%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,512GB,verizon,broken,$302.00 ,525.0,183.00,525.00,473.00,30.00,15.00,50.00,378.00,195.00,106.56%,188.00,190.00,101.06%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,512GB,tmobile,flawless,$443.48 ,525.0,396.00,525.00,473.00,30.00,15.00,10.00,418.00,22.00,5.56%,363.00,55.00,15.15%,Repriced to hit 15% profit
IPHONE 15 PRO,512GB,tmobile,good,$412.00 ,525.0,330.00,525.00,473.00,30.00,15.00,10.00,418.00,88.00,26.67%,331.00,87.00,26.28%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,512GB,tmobile,fair,$292.00 ,525.0,251.00,525.00,473.00,30.00,15.00,30.00,398.00,147.00,58.57%,254.00,144.00,56.69%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,512GB,tmobile,broken,$212.00 ,525.0,182.00,525.00,473.00,30.00,15.00,50.00,378.00,196.00,107.69%,187.00,191.00,102.14%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,512GB,unlocked,flawless,$443.48 ,550.0,488.00,550.00,496.00,30.00,15.00,10.00,441.00,-47.00,-9.63%,383.00,58.00,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,512GB,unlocked,good,$443.48 ,550.0,420.00,550.00,496.00,30.00,15.00,10.00,441.00,21.00,5.00%,383.00,58.00,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,512GB,unlocked,fair,$402.00 ,550.0,360.00,550.00,496.00,30.00,15.00,30.00,421.00,61.00,16.94%,361.00,60.00,16.62%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,512GB,unlocked,broken,$341.00 ,550.0,272.00,550.00,496.00,30.00,15.00,50.00,401.00,129.00,47.43%,275.00,126.00,45.82%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,1TB,att,flawless,$447.48 ,570.0,486.00,570.00,514.40,30.00,15.00,10.00,459.40,-26.60,-5.47%,399.00,60.40,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,att,good,$447.48 ,570.0,405.00,570.00,514.40,30.00,15.00,10.00,459.40,54.40,13.43%,399.00,60.40,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,att,fair,$302.00 ,570.0,253.00,570.00,514.40,30.00,15.00,30.00,439.40,186.40,73.68%,256.00,183.40,71.64%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,1TB,att,broken,$303.00 ,570.0,213.00,570.00,514.40,30.00,15.00,50.00,419.40,206.40,96.90%,218.00,201.40,92.39%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,1TB,verizon,flawless,$447.48 ,570.0,445.00,570.00,514.40,30.00,15.00,10.00,459.40,14.40,3.24%,399.00,60.40,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,verizon,good,$436.00 ,570.0,371.00,570.00,514.40,30.00,15.00,10.00,459.40,88.40,23.83%,372.00,87.40,23.49%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,1TB,verizon,fair,$308.00 ,570.0,253.00,570.00,514.40,30.00,15.00,30.00,439.40,186.40,73.68%,256.00,183.40,71.64%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,1TB,verizon,broken,$307.00 ,570.0,212.00,570.00,514.40,30.00,15.00,50.00,419.40,207.40,97.83%,217.00,202.40,93.27%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,1TB,tmobile,flawless,$447.48 ,570.0,442.00,570.00,514.40,30.00,15.00,10.00,459.40,17.40,3.94%,399.00,60.40,15.14%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,tmobile,good,$447.48 ,570.0,360.00,570.00,514.40,30.00,15.00,10.00,459.40,99.40,27.61%,361.00,98.40,27.26%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,1TB,tmobile,fair,$347.00 ,570.0,293.00,570.00,514.40,30.00,15.00,30.00,439.40,146.40,49.97%,296.00,143.40,48.45%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO,1TB,tmobile,broken,$242.00 ,570.0,212.00,570.00,514.40,30.00,15.00,50.00,419.40,207.40,97.83%,217.00,202.40,93.27%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO,1TB,unlocked,flawless,$447.48 ,595.0,553.00,595.00,537.40,30.00,15.00,10.00,482.40,-70.60,-12.77%,419.00,63.40,15.13%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,unlocked,good,$447.48 ,595.0,471.00,595.00,537.40,30.00,15.00,10.00,482.40,11.40,2.42%,419.00,63.40,15.13%,Repriced to hit 15% profit
IPHONE 15 PRO,1TB,unlocked,fair,$430.09 ,595.0,400.00,595.00,537.40,30.00,15.00,30.00,462.40,62.40,15.60%,401.00,61.40,15.31%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO,1TB,unlocked,broken,$412.70 ,595.0,312.00,595.00,537.40,30.00,15.00,50.00,442.40,130.40,41.79%,313.00,129.40,41.34%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,att,flawless,$430.99 ,574.0,374.00,574.00,518.08,30.00,15.00,10.00,463.08,89.08,23.82%,375.00,88.08,23.49%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,att,good,$394.00 ,574.0,332.00,574.00,518.08,30.00,15.00,10.00,463.08,131.08,39.48%,333.00,130.08,39.06%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,att,fair,$302.00 ,574.0,268.00,574.00,518.08,30.00,15.00,30.00,443.08,175.08,65.33%,271.00,172.08,63.50%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO MAX,256GB,att,broken,$252.00 ,574.0,197.00,574.00,518.08,30.00,15.00,50.00,423.08,226.08,114.76%,202.00,221.08,109.45%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,256GB,verizon,flawless,$404.00 ,574.0,379.00,574.00,518.08,30.00,15.00,10.00,463.08,84.08,22.18%,380.00,83.08,21.86%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,verizon,good,$359.00 ,574.0,327.00,574.00,518.08,30.00,15.00,10.00,463.08,136.08,41.61%,328.00,135.08,41.18%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,verizon,fair,$299.00 ,574.0,221.00,574.00,518.08,30.00,15.00,30.00,443.08,222.08,100.49%,226.00,217.08,96.05%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,256GB,verizon,broken,$272.00 ,574.0,207.00,574.00,518.08,30.00,15.00,50.00,423.08,216.08,104.39%,212.00,211.08,99.57%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,256GB,tmobile,flawless,$434.00 ,574.0,388.00,574.00,518.08,30.00,15.00,10.00,463.08,75.08,19.35%,389.00,74.08,19.04%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,tmobile,good,$402.00 ,574.0,347.00,574.00,518.08,30.00,15.00,10.00,463.08,116.08,33.45%,348.00,115.08,33.07%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,tmobile,fair,$317.00 ,574.0,282.00,574.00,518.08,30.00,15.00,30.00,443.08,161.08,57.12%,285.00,158.08,55.47%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO MAX,256GB,tmobile,broken,$243.00 ,574.0,193.00,574.00,518.08,30.00,15.00,50.00,423.08,230.08,119.21%,198.00,225.08,113.68%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,256GB,unlocked,flawless,$479.48 ,599.0,519.00,599.00,541.08,30.00,15.00,10.00,486.08,-32.92,-6.34%,423.00,63.08,14.91%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,256GB,unlocked,good,$479.48 ,599.0,457.00,599.00,541.08,30.00,15.00,10.00,486.08,29.08,6.36%,423.00,63.08,14.91%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,256GB,unlocked,fair,$407.00 ,599.0,385.00,599.00,541.08,30.00,15.00,30.00,466.08,81.08,21.06%,386.00,80.08,20.75%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,256GB,unlocked,broken,$392.00 ,599.0,312.00,599.00,541.08,30.00,15.00,50.00,446.08,134.08,42.97%,313.00,133.08,42.52%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,att,flawless,$460.99 ,593.0,408.00,593.00,535.56,30.00,15.00,10.00,480.56,72.56,17.78%,409.00,71.56,17.50%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,att,good,$417.00 ,593.0,364.00,593.00,535.56,30.00,15.00,10.00,480.56,116.56,32.02%,365.00,115.56,31.66%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,att,fair,$332.00 ,593.0,302.00,593.00,535.56,30.00,15.00,30.00,460.56,158.56,52.50%,305.00,155.56,51.00%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO MAX,512GB,att,broken,$282.00 ,593.0,232.00,593.00,535.56,30.00,15.00,50.00,440.56,208.56,89.90%,237.00,203.56,85.89%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,512GB,verizon,flawless,$434.00 ,593.0,401.00,593.00,535.56,30.00,15.00,10.00,480.56,79.56,19.84%,402.00,78.56,19.54%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,verizon,good,$401.00 ,593.0,350.00,593.00,535.56,30.00,15.00,10.00,480.56,130.56,37.30%,351.00,129.56,36.91%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,verizon,fair,$322.00 ,593.0,233.00,593.00,535.56,30.00,15.00,30.00,460.56,227.56,97.67%,238.00,222.56,93.51%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,512GB,verizon,broken,$302.00 ,593.0,232.00,593.00,535.56,30.00,15.00,50.00,440.56,208.56,89.90%,237.00,203.56,85.89%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,512GB,tmobile,flawless,$464.00 ,593.0,422.00,593.00,535.56,30.00,15.00,10.00,480.56,58.56,13.88%,418.00,62.56,14.97%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,512GB,tmobile,good,$432.00 ,593.0,380.00,593.00,535.56,30.00,15.00,10.00,480.56,100.56,26.46%,381.00,99.56,26.13%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,tmobile,fair,$347.00 ,593.0,317.00,593.00,535.56,30.00,15.00,30.00,460.56,143.56,45.29%,320.00,140.56,43.93%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO MAX,512GB,tmobile,broken,$273.00 ,593.0,232.00,593.00,535.56,30.00,15.00,50.00,440.56,208.56,89.90%,237.00,203.56,85.89%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,512GB,unlocked,flawless,$495.48 ,618.0,555.00,618.00,558.56,30.00,15.00,10.00,503.56,-51.44,-9.27%,438.00,65.56,14.97%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,512GB,unlocked,good,$495.48 ,618.0,493.00,618.00,558.56,30.00,15.00,10.00,503.56,10.56,2.14%,438.00,65.56,14.97%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,512GB,unlocked,fair,$437.00 ,618.0,420.00,618.00,558.56,30.00,15.00,30.00,483.56,63.56,15.13%,421.00,62.56,14.86%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,512GB,unlocked,broken,$427.00 ,618.0,347.00,618.00,558.56,30.00,15.00,50.00,463.56,116.56,33.59%,348.00,115.56,33.21%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,att,flawless,$495.48 ,640.0,453.00,640.00,578.80,30.00,15.00,10.00,523.80,70.80,15.63%,454.00,69.80,15.37%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,att,good,$464.00 ,640.0,410.00,640.00,578.80,30.00,15.00,10.00,523.80,113.80,27.76%,411.00,112.80,27.45%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,att,fair,$372.00 ,640.0,347.00,640.00,578.80,30.00,15.00,30.00,503.80,156.80,45.19%,350.00,153.80,43.94%,Already ≥ 15% profit – bumped $3.00
IPHONE 15 PRO MAX,1TB,att,broken,$312.00 ,640.0,262.00,640.00,578.80,30.00,15.00,50.00,483.80,221.80,84.66%,267.00,216.80,81.20%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,1TB,verizon,flawless,$479.00 ,640.0,447.00,640.00,578.80,30.00,15.00,10.00,523.80,76.80,17.18%,448.00,75.80,16.92%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,verizon,good,$457.00 ,640.0,410.00,640.00,578.80,30.00,15.00,10.00,523.80,113.80,27.76%,411.00,112.80,27.45%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,verizon,fair,$356.00 ,640.0,268.00,640.00,578.80,30.00,15.00,30.00,503.80,235.80,87.99%,273.00,230.80,84.54%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,1TB,verizon,broken,$332.00 ,640.0,262.00,640.00,578.80,30.00,15.00,50.00,483.80,221.80,84.66%,267.00,216.80,81.20%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,1TB,tmobile,flawless,$495.48 ,640.0,468.00,640.00,578.80,30.00,15.00,10.00,523.80,55.80,11.92%,455.00,68.80,15.12%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,1TB,tmobile,good,$472.00 ,640.0,426.00,640.00,578.80,30.00,15.00,10.00,523.80,97.80,22.96%,427.00,96.80,22.67%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,tmobile,fair,$387.00 ,640.0,362.00,640.00,578.80,30.00,15.00,30.00,503.80,141.80,39.17%,363.00,140.80,38.79%,Already ≥ 15% profit – bumped $1.00
IPHONE 15 PRO MAX,1TB,tmobile,broken,$303.00 ,640.0,262.00,640.00,578.80,30.00,15.00,50.00,483.80,221.80,84.66%,267.00,216.80,81.20%,Already ≥ 15% profit – bumped $5.00
IPHONE 15 PRO MAX,1TB,unlocked,flawless,$495.48 ,665.0,603.00,665.00,601.80,30.00,15.00,10.00,546.80,-56.20,-9.32%,475.00,71.80,15.12%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,1TB,unlocked,good,$495.48 ,665.0,540.00,665.00,601.80,30.00,15.00,10.00,546.80,6.80,1.26%,475.00,71.80,15.12%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,1TB,unlocked,fair,$476.00 ,665.0,465.00,665.00,601.80,30.00,15.00,30.00,526.80,61.80,13.29%,458.00,68.80,15.02%,Repriced to hit 15% profit
IPHONE 15 PRO MAX,1TB,unlocked,broken,$460.70 ,665.0,357.00,665.00,601.80,30.00,15.00,50.00,506.80,149.80,41.96%,358.00,148.80,41.56%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,att,flawless,$347.99 ,504.95000000000005,364.00,504.95,454.55,30.00,15.00,10.00,399.55,35.55,9.77%,347.00,52.55,15.15%,Repriced to hit 15% profit
IPHONE 16,128GB,att,good,$296.00 ,504.95000000000005,304.00,504.95,454.55,30.00,15.00,10.00,399.55,95.55,31.43%,305.00,94.55,31.00%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,att,fair,$237.00 ,504.95000000000005,233.00,504.95,454.55,30.00,15.00,30.00,379.55,146.55,62.90%,236.00,143.55,60.83%,Already ≥ 15% profit – bumped $3.00
IPHONE 16,128GB,att,broken,$153.00 ,504.95000000000005,157.00,504.95,454.55,30.00,15.00,50.00,359.55,202.55,129.02%,162.00,197.55,121.95%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,128GB,verizon,flawless,$350.50 ,504.95000000000005,358.99,504.95,454.55,30.00,15.00,10.00,399.55,40.56,11.30%,347.00,52.55,15.15%,Repriced to hit 15% profit
IPHONE 16,128GB,verizon,good,$306.00 ,504.95000000000005,304.00,504.95,454.55,30.00,15.00,10.00,399.55,95.55,31.43%,305.00,94.55,31.00%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,verizon,fair,$247.00 ,504.95000000000005,242.00,504.95,454.55,30.00,15.00,30.00,379.55,137.55,56.84%,245.00,134.55,54.92%,Already ≥ 15% profit – bumped $3.00
IPHONE 16,128GB,verizon,broken,$209.00 ,504.95000000000005,157.00,504.95,454.55,30.00,15.00,50.00,359.55,202.55,129.02%,162.00,197.55,121.95%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,128GB,tmobile,flawless,$346.00 ,504.95000000000005,344.00,504.95,454.55,30.00,15.00,10.00,399.55,55.55,16.15%,345.00,54.55,15.81%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,tmobile,good,$286.00 ,504.95000000000005,289.99,504.95,454.55,30.00,15.00,10.00,399.55,109.56,37.78%,291.00,108.55,37.30%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,tmobile,fair,$212.00 ,504.95000000000005,215.99,504.95,454.55,30.00,15.00,30.00,379.55,163.56,75.73%,221.00,158.55,71.74%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,128GB,tmobile,broken,$141.00 ,504.95000000000005,157.00,504.95,454.55,30.00,15.00,50.00,359.55,202.55,129.02%,162.00,197.55,121.95%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,128GB,unlocked,flawless,$399.48 ,529.95,457.00,529.95,477.55,30.00,15.00,10.00,422.55,-34.45,-7.54%,367.00,55.55,15.14%,Repriced to hit 15% profit
IPHONE 16,128GB,unlocked,good,$399.48 ,529.95,396.00,529.95,477.55,30.00,15.00,10.00,422.55,26.55,6.71%,367.00,55.55,15.14%,Repriced to hit 15% profit
IPHONE 16,128GB,unlocked,fair,$337.00 ,529.95,342.00,529.95,477.55,30.00,15.00,30.00,402.55,60.55,17.71%,343.00,59.55,17.36%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,128GB,unlocked,broken,$279.00 ,529.95,210.00,529.95,477.55,30.00,15.00,50.00,382.55,172.55,82.17%,215.00,167.55,77.93%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,256GB,att,flawless,$387.99 ,625.51,399.00,625.51,565.47,30.00,15.00,10.00,510.47,111.47,27.94%,400.00,110.47,27.62%,Already ≥ 15% profit – bumped $1.00
IPHONE 16,256GB,att,good,$343.00 ,625.51,342.00,625.51,565.47,30.00,15.00,10.00,510.47,168.47,49.26%,345.00,165.47,47.96%,Already ≥ 15% profit – bumped $3.00
IPHONE 16,256GB,att,fair,$267.00 ,625.51,271.00,625.51,565.47,30.00,15.00,30.00,490.47,219.47,80.98%,276.00,214.47,77.71%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,256GB,att,broken,$193.00 ,625.51,183.00,625.51,565.47,30.00,15.00,50.00,470.47,287.47,157.09%,188.00,282.47,150.25%,Already ≥ 15% profit – bumped $5.00
IPHONE 16,256GB,verizon,flawless,$408.00 ,625.51,399.99,625.51,565.47,30.00,15.00,10.00,510.47,110.48,27.62%,401.00,109.47,27.30%,Already ≥ 15% profit – bumped $1.00
